synced_at,source_env,bot_group,strategy,model,symbol,side,qty,filled_qty,filled_avg_price,filled_at,submitted_at,status,order_type,order_class,time_in_force,order_id,client_order_id
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,428.19,2026-05-15 14:12:03.752634+00:00,2026-05-15 14:12:03.402429+00:00,filled,market,bracket,day,a663ce83-541f-420e-a582-88c3e6f36a75,3a6da956-80f2-48bb-8046-9d439ce3e9a1
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,428.19,2026-05-15 14:12:03.922367+00:00,2026-05-15 14:12:03.262349+00:00,filled,market,bracket,day,85b673a7-38ba-4ab5-b387-916dd785d7b2,c7a2a920-b162-4acd-997b-cd164480279b
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,426.36,2026-05-15 13:59:07.649150+00:00,2026-05-15 13:59:07.137676+00:00,filled,stop,bracket,day,1602e4ae-eda5-446f-a7d5-c92214a93f0f,54d254ca-636d-475a-804f-8047b7384216
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,431,2026-05-15 13:57:12.958235+00:00,2026-05-15 13:57:12.343279+00:00,filled,stop,bracket,day,912e105b-1a32-4258-b5bf-4cc604fb5bb2,4e13db2c-8312-40a3-9f9b-51fa929090d0
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-15 13:55:31.387827+00:00,canceled,limit,bracket,day,d8a4140c-4f68-44b7-b51d-6a16322542fc,be8fae4f-98f1-44df-8293-849e75ab11d1
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,433.6,2026-05-15 13:55:31.366203+00:00,2026-05-15 13:55:30.927038+00:00,filled,market,bracket,day,35fdaf4c-af6b-4089-bc7f-662bf3da345a,417170e1-7170-4450-a0e3-f9d124051b93
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-15 13:53:02.247554+00:00,canceled,limit,bracket,day,5c0742ac-3c77-4835-990f-771b508f732d,98db2847-3848-4b7d-947a-115eb6d92626
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,428.03,2026-05-15 13:53:02.235673+00:00,2026-05-15 13:53:01.465227+00:00,filled,market,bracket,day,4707b5ab-7cdd-4d04-a1d2-63b8e209db25,f7d53bef-57a7-4403-9c70-2b08c897259f
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,427.42,2026-05-15 13:46:54.486613+00:00,2026-05-15 13:46:53.148969+00:00,filled,stop,bracket,day,521ca2af-3f98-4b00-8ec3-0e89a72f6273,b1bfd957-af33-44f1-b9fd-b0be9fa9d7fb
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-15 13:46:07.107742+00:00,canceled,limit,bracket,day,5a1f3efa-2f1e-45a6-9e51-f08b4c861db7,d11efc5c-9fd9-4c68-bc09-463e2b35a4f4
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,429.14,2026-05-15 13:46:06.678454+00:00,2026-05-15 13:46:05.881304+00:00,filled,market,bracket,day,52076159-bd5f-4fb3-a5f9-3b266f127ab0,4ebe4c39-be74-4c3d-96f8-6697231e6797
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,446.87,2026-05-14 17:49:07.112440+00:00,2026-05-14 17:30:11.180142+00:00,filled,limit,bracket,day,14c093e4-a5ae-4521-982a-a7fbc6b6b91c,7b162411-a92d-4f12-ae64-529fba5c9944
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,443.93,2026-05-14 17:30:11.141265+00:00,2026-05-14 17:30:10.424455+00:00,filled,market,bracket,day,973e4b7d-a198-45e2-bb8c-8e3d0bee1c50,fab85b25-8720-4d55-9348-f8c8b78a239e
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 17:30:10.417431+00:00,canceled,stop,bracket,day,f114a889-e224-4bd4-9c3c-0ec63056d7aa,59d9d76e-dd60-4bf7-a1f4-ae4ac19eac38
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,1,719.84,2026-05-14 17:09:46.559230+00:00,2026-05-14 17:09:45.534110+00:00,filled,stop,bracket,day,cf7482ec-2c75-461f-b8ef-92a80b535b04,8ccf6b4e-6a14-48fb-8d70-459bb9c80e3b
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,447.82,2026-05-14 16:40:31.484660+00:00,2026-05-14 16:40:31.240512+00:00,filled,stop,bracket,day,ce048357-1396-4285-97f0-2dbdc8e9794c,9fcd47f7-62e0-437e-b8f1-64c0534e6432
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-14 15:50:03.082876+00:00,canceled,limit,bracket,day,fe823181-58c4-48b8-a5fc-4d0e415a982d,da2e8897-f9be-4752-9007-f5a6590ccab7
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,449.22,2026-05-14 15:50:03.075144+00:00,2026-05-14 15:50:02.338326+00:00,filled,market,bracket,day,52f84752-28b6-48ce-9780-4cf6f390a34a,2f12cf6c-8222-4b10-821b-ae9747291321
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,0,,,2026-05-14 15:25:02.529498+00:00,canceled,limit,bracket,day,58aab667-2679-4f42-92c4-050058a4d14a,a770ec67-8696-4782-8c50-af540b51da02
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,buy,1,1,721.4,2026-05-14 15:25:02.522541+00:00,2026-05-14 15:25:02.191052+00:00,filled,market,bracket,day,cce29020-21d2-4f18-9a31-d3031f5720c6,33476f49-b819-4976-8a89-1059f5cab720
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,441.17,2026-05-14 14:29:16.131365+00:00,2026-05-14 14:29:15.781800+00:00,filled,stop,bracket,day,39e09c49-d62a-411a-8fa8-cced2d9b8e2e,a7b9a45d-427a-45e6-883b-ab87751427e2
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,448.13,2026-05-14 14:35:11.426205+00:00,2026-05-14 14:18:05.228417+00:00,filled,limit,bracket,day,837a8597-c7cf-4e2e-813f-7d1df2ced079,116d0166-2110-40c8-aad4-8774bb42bda8
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,445.36,2026-05-14 14:18:05.198821+00:00,2026-05-14 14:18:04.222960+00:00,filled,market,bracket,day,8cc1a122-b617-4ff1-bdec-c003f51a0135,d1cca708-e193-4ff0-b79c-60dea723d3c8
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 14:18:04.211802+00:00,canceled,stop,bracket,day,d9137d8c-cc19-4d8a-b07f-24e3c33bf56b,02a4351b-71de-4bdc-aef0-c0705a45c51e
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-14 14:13:02.935496+00:00,canceled,limit,bracket,day,eef2c47a-5042-4b6f-92fe-18a5dbb7e6f8,e37f07e5-af87-4da0-b841-ac17068d9121
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,443.19,2026-05-14 14:13:02.926211+00:00,2026-05-14 14:13:01.895780+00:00,filled,market,bracket,day,fe695cc6-e4a2-4b0a-97e0-022aae6a03d9,5bb1e544-3861-458d-b717-6d492687c522
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,1,720.41,2026-05-14 14:50:23.267987+00:00,2026-05-14 14:01:03.562281+00:00,filled,limit,bracket,day,b6eae67b-e4a9-4ede-bc39-b6369f16dfd3,1b418357-3e1c-4085-88ac-68d8985cf087
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,buy,1,1,717.53,2026-05-14 14:01:03.528952+00:00,2026-05-14 14:01:03.133866+00:00,filled,market,bracket,day,f9ce3df9-b664-4a07-a8c7-30c7cfcd7ef4,557bed23-0e5d-473c-abf2-683d8d2386c9
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,0,,,2026-05-14 14:01:03.123944+00:00,canceled,stop,bracket,day,250d9931-94e0-49b9-81fc-0f8025a81c6a,e9be3136-5613-4836-9f49-92df5049fbe0
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,437.58,2026-05-14 13:32:50.548998+00:00,2026-05-14 13:31:15.549439+00:00,filled,stop,bracket,day,f2da4ff9-7300-4884-bb93-ff33cf443793,f02c5983-080b-4d87-b8c7-3b4ef610f13c
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 13:31:14.848832+00:00,canceled,limit,bracket,day,33637ac3-420c-439a-8641-970c70f96b99,316b2c12-f3db-4ae6-a284-35badae10e17
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,436.1,2026-05-14 13:33:17.769520+00:00,2026-05-14 13:30:58.044571+00:00,filled,stop,bracket,day,6bbae3bd-3d3c-4e1a-be92-1e49a2f0cffb,fa895cab-cc76-4db7-a8b6-7a8565b632fe
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 13:30:57.877429+00:00,canceled,limit,bracket,day,d1e1faa7-c259-497b-94ca-d1e600c61b7b,f131ebe2-6079-4a28-b59d-df4fdf062f46
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,437.31,2026-05-14 13:32:43.753798+00:00,2026-05-14 13:30:51.205241+00:00,filled,stop,bracket,day,1fa5c287-9b61-41f3-8ba0-8b63762cffa4,f3ef82e8-1490-48aa-bd5f-3f0689c4d30c
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 13:30:51.079365+00:00,canceled,limit,bracket,day,f1f5bcc1-1fe8-4e28-bd56-562a59080214,d34d54af-6ea1-4898-a5af-b0540ffe3299
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,437.58,2026-05-14 13:32:50.672376+00:00,2026-05-14 13:30:36.095176+00:00,filled,stop,bracket,day,48adfecd-222c-490b-b96c-167163794ec4,d7084612-2948-486a-89e5-596e0aeab630
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 13:30:33.239859+00:00,canceled,limit,bracket,day,baaf001d-3516-401b-b788-eab6d8d8330e,d33689da-81a0-4eb8-8129-265df6b33495
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,437.02,2026-05-14 13:32:55.305943+00:00,2026-05-14 13:30:30.392996+00:00,filled,stop,bracket,day,2f541104-d8c8-45c9-b883-3305566619ee,c00b425a-3e7a-46e3-8954-48a316f06455
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-14 13:30:18.014637+00:00,canceled,limit,bracket,day,b11ad554-065a-4383-9634-0bd64eb990d2,b34c43c9-fa42-4f2c-a22e-5a2151102279
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,1,714.4,2026-05-14 13:31:01.826539+00:00,2026-05-14 08:00:46.617829+00:00,filled,market,simple,day,a47d6544-075c-476b-b891-59c809237db6,95a1b540-48e1-439d-b20e-b9300bc1fd18
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,440.55,2026-05-14 13:30:09.715273+00:00,2026-05-14 08:00:46.606081+00:00,filled,market,bracket,day,7512310a-4a39-479f-91fd-2b6cad144e67,439d6aa9-8af0-4fd5-aa03-6a3d4bb696be
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,437.31,2026-05-14 13:30:57.869638+00:00,2026-05-14 08:00:46.600266+00:00,filled,market,bracket,day,507f2b96-a734-46cc-9f03-77b531eb19e4,6da9563b-e9c3-4cf1-9e24-0dea14ba8e7d
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,438,2026-05-14 13:30:51.071792+00:00,2026-05-14 08:00:46.587791+00:00,filled,market,bracket,day,3d85b4fc-1d56-49b0-9e2f-7a07b860cf8c,59cd6179-59fa-486c-bff0-1acd81e28bd0
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,437.57,2026-05-14 13:31:14.112350+00:00,2026-05-14 08:00:46.571938+00:00,filled,market,bracket,day,3844bad1-0e08-4ecb-a5c7-8fb7db796f3f,6117b87b-6b47-481a-bb9f-e5cbc9fbde18
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,436.93,2026-05-14 13:30:30.014027+00:00,2026-05-14 08:00:44.224099+00:00,filled,market,bracket,day,c929f116-989f-4260-8da7-1a4460d45d0f,d6ddbb4b-7fcd-4343-8a1e-6c23d4f2de13
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,450.91,2026-05-13 18:15:05.585420+00:00,2026-05-13 17:47:03.955034+00:00,filled,limit,bracket,day,dcb1db51-c950-481b-97cd-df8ea4d6925b,bbc40967-cbbc-4208-951b-53b1977d8c2a
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,447.83,2026-05-13 17:47:03.939191+00:00,2026-05-13 17:47:03.288995+00:00,filled,market,bracket,day,79c5db56-b7c5-444d-a1e7-f58d1805e112,4aa07afb-5b1f-40c0-8f12-3eab18ca2e91
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-13 17:47:03.283441+00:00,canceled,stop,bracket,day,ac0186c2-8c3e-4637-b13b-a05675ec67ec,4e9e9966-0139-4cdd-8186-117f522a8d70
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,0,,,2026-05-13 17:20:04.593292+00:00,expired,limit,bracket,day,76fa3686-6df4-4923-9c72-446ab023a149,cb28f2b0-7155-4f82-98a4-17218093d8f9
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,buy,1,1,714.76,2026-05-13 17:20:04.573313+00:00,2026-05-13 17:20:03.927375+00:00,filled,market,bracket,day,5381243b-207a-4539-8582-e06fd1dd1261,aac67a20-b72b-44a4-9c87-7308f5570cff
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,0,,,2026-05-13 17:20:03.906874+00:00,canceled,stop,bracket,day,e5f60484-4e85-4846-b8f3-66e079716a54,fc551f3d-6a9f-4204-bf3b-a94cc7350060
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,1,448.4,2026-05-13 16:24:39.626943+00:00,2026-05-13 15:36:04.637141+00:00,filled,limit,bracket,day,2a8d35ee-d9b6-4194-b022-445cc9293e45,dc6d44d0-849e-4426-b300-624f0fe52ec3
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,buy,1,1,445.4,2026-05-13 15:36:04.613224+00:00,2026-05-13 15:36:04.346382+00:00,filled,market,bracket,day,73fe5988-74a9-44a8-a289-07aaffc88ac7,1e0e343f-640b-4992-9815-a639ff12d957
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,AMD,sell,1,0,,,2026-05-13 15:36:04.341120+00:00,canceled,stop,bracket,day,dd39abb2-33ec-4ca5-a03f-a5f07b490fe2,11b96eeb-f409-4803-8349-4ab9739bab21
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,451.05,2026-05-13 15:30:04.008762+00:00,2026-05-13 15:28:03.048009+00:00,filled,limit,bracket,day,a89d4994-22c2-45a7-a86d-56eb53656515,03f0d3bc-c4f5-4db9-961b-e1f3c7826a6d
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,buy,1,1,448.18,2026-05-13 15:28:03.040208+00:00,2026-05-13 15:28:02.313866+00:00,filled,market,bracket,day,5d62ef04-f722-4131-b656-8287ce191cc7,fdf1b9ac-0cb5-425b-94be-1bfc42ad367d
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-13 15:28:02.308421+00:00,canceled,stop,bracket,day,ecad90c2-6907-4551-baaf-e51bd1cc04a9,65ad03c0-caf2-452e-a674-9d026d2edd13
